col0,col1
1,"Unauthorized Expenditure Act (House of Assembly), 1987"
2,"Housing Act (House of Representatives), 1987"
3,"Development Act (House of Representatives), 1987"
4,"Housing Development Act (House of Delegates), 1987"
5,"Part Appropriation Act, 1987"
6,"Financial Institutions Amendment Act, 1987"
7,"Transport Services Part Appropriation Act, 1987"
8,"Advanced Technical Education Amendment Act (House of Delegates), 1987"
9,"Rural Areas Act (House of Representatives), 1987"
10,"Part Appropriation Act (House of Assembly), 1987"
11,"Part Appropriation Act (House of Representatives), 1987"
12,"Part Appropriation Act (House of Delegates), 1987"
13,"Additional Appropriation Act (House of Delegates), 1987"
14,"Additional Appropriation Act, 1987"
15,"Post Office Part Appropriation Act, 1987"
16,"Judges' Remuneration Amendment Act, 1987"
17,"Admission of Advocates Amendment Act, 1987"
18,"State Tender Board Amendment Act, 1987"
19,"Additional Appropriation Act (House of Representatives), 1987"
20,"Constitution Amendment Act, 1987"
21,"Parliamentary and Provincial Medical Aid Scheme Amendment Act, 1987"
22,"Additional Appropriation Act (House of Assembly), 1987"
23,"Currency and Exchanges Amendment Act, 1987"
24,"Mediation in Certain Divorce Matters Act, 1987"
25,"Magistrates' Courts Amendment Act, 1987"
26,"Criminal Procedure Amendment Act, 1987"
27,"Insolvency Amendment Act, 1987"
28,"Post Office Appropriation Act, 1987"
29,"Sorghum Beer Amendment Act, 1987"
30,"Transport Services Appropriation Act, 1987"
31,"Sales Tax Amendment Act, 1987"
32,"Constitutional Laws Amendment Act, 1987"
33,"Abolition of the Fisheries Development Corporation of South Africa, Limited, Act, 1987"
34,"Universities (Education and Training) Amendment Act, 1987"
35,"Workmen's Compensation Amendment Act, 1987"
36,"Unemployment Insurance Amendment Act, 1987"
37,"Cape Town Foreshore Amendment Act, 1987"
38,"Mines and Works Amendment Act, 1987"
39,"Appropriation Act (House of Representatives), 1987"
40,"Eskom Act, 1987"
41,"Electricity Act, 1987"
42,"Energy Act, 1987"
43,"Nuclear Energy Amendment Act, 1987"
44,"Rand Afrikaans University (Private) Amendment Act, 1987 (House of Assembly)"
45,"Defence Amendment Act, 1987"
46,"Extradition Amendment Act, 1987"
47,"State Land Disposal Amendment Act, 1987"
48,"Town and Regional Planners Amendment Act, 1987"
49,"Appropriation Act (House of Assembly), 1987"
50,"Liquor Amendment Act, 1987"
51,"Agricultural Credit Amendment Act (House of Assembly), 1987"
52,"Forest Amendment Act, 1987"
53,"Credit Agreements Amendment Act, 1987"
54,"Merchandise Marks Amendment Act, 1987"
55,"Mental Health Amendment Act, 1987"
56,"Nursing Amendment Act, 1987"
57,"Agricultural Produce Agency Sales Amendment Act, 1987"
58,"Transport Advisory Council Act, 1987"
59,"Tweefontein Timber Company Limited Amendment Act, 1987"
60,"National Parks Amendment Act, 1987"
61,"Environment Conservation Amendment Act, 1987"
62,"Usury Amendment Act, 1987"
63,"Prevention and Combating of Pollution of the Sea by Oil Amendment Act, 1987"
64,"International Convention Relating to Intervention on the High Seas in Cases of Oil Pollution Casualties Act, 1987 (before 1997)    Marine Pollution (Intervention) Act, 1987 (after 1997)"
65,"Architects' Amendment Act, 1987"
66,"Professional Land Surveyors' and Technical Surveyors' Amendment Act, 1987"
67,"Valuers' Amendment Act, 1987"
68,"Water Amendment Act, 1987"
69,"Sugar Amendment Act, 1987"
70,"Coal Amendment Act, 1987"
71,"Gold Mines Assistance Act Repeal Act, 1987"
72,"Temporary Removal of Restrictions on Economic Activities Amendment Act, 1987"
73,"Natural Scientists' Amendment Act, 1987"
74,"Land Titles Adjustment Amendment Act, 1987"
75,"Deeds Registries Amendment Act, 1987"
76,"Quantity Surveyors' Amendment Act, 1987"
77,"Appropriation Act (House of Delegates), 1987"
78,"Commission for Fresh Produce Markets Amendment Act, 1987"
79,"Marketing Amendment Act, 1987"
80,"Co-operatives Amendment Act, 1987"
81,"Intestate Succession Act, 1987"
82,"Children's Status Act, 1987"
83,"Appropriation Act, 1987"
84,"Customs and Excise Amendment Act, 1987"
85,"Income Tax Act, 1987"
86,"Taxation Laws Amendment Act, 1987"
87,"Protection of Businesses Amendment Act, 1987"
88,"Pension Laws Amendment Act, 1987"
89,"Pensions (Supplementary) Act, 1987"
90,"Forest Second Amendment Act, 1987"
91,"South African Transport Services Amendment Act, 1987"
92,"Security Officers Act, 1987"
93,"Finance Act, 1987"
94,"Local Councils Act (House of Assembly), 1987"
95,"Education Laws (Education and Training) Amendment Act, 1987"
96,"Maintenance and Promotion of Competition Amendment Act, 1987"
97,"Housing Amendment Act, 1987"
98,"Judges' Remuneration Second Amendment Act, 1987"
99,"Fire Brigade Services Act, 1987"
100,"Supreme Court Amendment Act, 1987"
101,"Land Affairs Act, 1987"
102,"Unemployment Insurance Second Amendment Act, 1987"
103,"Law of Evidence and the Criminal Procedure Act Amendment Act, 1987"
104,"Community Welfare Act (House of Representatives), 1987"
105,"Pension Benefits for Councillors of Local Authorities Act, 1987"
106,"Remuneration of Town Clerks Amendment Act, 1987"
