col0,col1
Aljunied   GRC,WP
Aljunied   GRC,WP
Aljunied   GRC,WP
Aljunied   GRC,WP
Aljunied   GRC,WP
Ang Mo Kio GRC,PAP
Ang Mo Kio   GRC,PAP
Ang Mo Kio   GRC,PAP
Ang Mo Kio   GRC,PAP
Ang Mo Kio   GRC,PAP
Ang Mo Kio   GRC,PAP
Bishan-Toa Payoh   GRC,PAP
Bishan-Toa Payoh   GRC,PAP
Bishan-Toa Payoh   GRC,PAP
Bishan-Toa Payoh   GRC,PAP
Bishan-Toa Payoh   GRC,PAP
Bukit Batok   SMC,PAP
Bukit Panjang   SMC,PAP
Chua Chu Kang   GRC,PAP
Chua Chu Kang   GRC,PAP
Chua Chu Kang   GRC,PAP
Chua Chu Kang   GRC,PAP
East Coast   GRC,PAP
East Coast   GRC,PAP
East Coast   GRC,PAP
East Coast   GRC,PAP
Fengshan   SMC,PAP
Holland-Bukit Timah   GRC,PAP
Holland-Bukit Timah   GRC,PAP
Holland-Bukit Timah   GRC,PAP
Holland-Bukit Timah   GRC,PAP
Hong Kah North   SMC,PAP
Hougang   SMC,WP
Jalan Besar   GRC,PAP
Jalan Besar   GRC,PAP
Jalan Besar   GRC,PAP
Jalan Besar   GRC,PAP
Jurong   GRC,PAP
Jurong   GRC,PAP
Jurong   GRC,PAP
Jurong   GRC,PAP
Jurong   GRC,PAP
MacPherson   SMC,PAP
Marine Parade   GRC,PAP
Marine Parade   GRC,PAP
Marine Parade   GRC,PAP
Marine Parade   GRC,PAP
Marine Parade   GRC,PAP
Marsiling-Yew Tee   GRC,PAP
Marsiling-Yew Tee   GRC,PAP
Marsiling-Yew Tee   GRC,PAP
Marsiling-Yew Tee   GRC,PAP
Mountbatten   SMC,PAP
Nee Soon   GRC,PAP
Nee Soon   GRC,PAP
Nee Soon   GRC,PAP
Nee Soon   GRC,PAP
Nee Soon   GRC,PAP
Pasir Ris-Punggol   GRC,PAP
Pasir Ris-Punggol   GRC,PAP
Pasir Ris-Punggol   GRC,PAP
Pasir Ris-Punggol   GRC,PAP
Pasir Ris-Punggol   GRC,PAP
Pasir Ris-Punggol   GRC,PAP
Pioneer   SMC,PAP
Potong Pasir   SMC,PAP
Punggol East   SMC,PAP
Radin Mas   SMC,PAP
Sembawang   GRC,PAP
Sembawang   GRC,PAP
Sembawang   GRC,PAP
Sembawang   GRC,PAP
Sembawang   GRC,PAP
Sengkang West   SMC,PAP
Tampines   GRC,PAP
Tampines   GRC,PAP
Tampines   GRC,PAP
Tampines   GRC,PAP
Tampines   GRC,PAP
Tanjong Pagar   GRC,PAP
Tanjong Pagar   GRC,PAP
Tanjong Pagar   GRC,PAP
Tanjong Pagar   GRC,PAP
Tanjong Pagar   GRC,PAP
West Coast   GRC,PAP
West Coast   GRC,PAP
West Coast   GRC,PAP
West Coast   GRC,PAP
Yuhua   SMC,PAP
