col0,col1,col2
Armagh,Michael Armstrong,Ulster Unionist Party
Armagh,Alistair Black,Vanguard Unionist Progressive Party
Armagh,Thomas Carson,Vanguard Unionist Progressive Party
Armagh,Douglas Hutchinson,Democratic Unionist Party
Armagh,Seamus Mallon,Social Democratic and Labour Party
Armagh,Hugh News,Social Democratic and Labour Party
Armagh,Herbert Whitten,Ulster Unionist Party
Belfast East,David Bleakley,Northern Ireland Labour Party
Belfast East,Joshua Cardwell,Unionist Party of Northern Ireland
Belfast East,William Craig,Vanguard Unionist Progressive Party
Belfast East,Reg Empey,VUPP
Belfast East,Oliver Napier,Alliance Party of Northern Ireland
Belfast East,Eileen Paisley,Democratic Unionist Party
Belfast North,William Annon,Democratic Unionist Party
Belfast North,Billy Bell,Ulster Unionist Party
Belfast North,Gerry Fitt,Social Democratic and Labour Party
Belfast North,Lloyd Hall-Thompson,Unionist Party of Northern Ireland
Belfast North,Frank Millar,Independent Unionist
Belfast North,William Morgan,Ulster Unionist Party
Belfast South,Jeremy Burchill,Ulster Unionist Party
Belfast South,Thomas Burns,Democratic Unionist Party
Belfast South,Basil Glass,Alliance Party of Northern Ireland
Belfast South,Jim Hendron,Alliance Party of Northern Ireland
Belfast South,Martin Smyth,Ulster Unionist Party
Belfast South,David Trimble,Vanguard Unionist Progressive Party
Belfast West,Bob Cooper,Alliance Party of Northern Ireland
Belfast West,Jean Coulter,Ulster Unionist Party
Belfast West,Paddy Devlin,Social Democratic and Labour Party
Belfast West,Joe Hendron,Social Democratic and Labour Party
Belfast West,John Laird,Ulster Unionist Party
Belfast West,Hugh Smyth,Independent Unionist
Fermanagh and South Tyrone,Ernest Baird,VUPP
Fermanagh and South Tyrone,Austin Currie,Social Democratic and Labour Party
Fermanagh and South Tyrone,Thomas Daly,Social Democratic and Labour Party
Fermanagh and South Tyrone,John McKay,Ulster Unionist Party
Fermanagh and South Tyrone,Harry West,Ulster Unionist Party
Londonderry,Michael Canavan,Social Democratic and Labour Party
Londonderry,Sheena Conn,Ulster Unionist Party
Londonderry,Glenn Barr,Vanguard Unionist Progressive Party
Londonderry,William Douglas,Ulster Unionist Party
Londonderry,John Hume,Social Democratic and Labour Party
Londonderry,Hugh Logue,Social Democratic and Labour Party
Londonderry,James McClure,Democratic Unionist Party
Mid Ulster,Ivan Cooper,Social Democratic and Labour Party
Mid Ulster,Paddy Duffy,Social Democratic and Labour Party
Mid Ulster,Robert Overend,VUPP
Mid Ulster,Richard Reid,Democratic Unionist Party
Mid Ulster,Francis Thompson,Ulster Unionist Party
Mid Ulster,William Thompson,Ulster Unionist Party
North Antrim,David Allen,Vanguard Unionist Progressive Party
North Antrim,Ken McFaul,Democratic Unionist Party
North Antrim,Ian Paisley,Democratic Unionist Party
North Antrim,Clifford Smyth,Democratic Unionist Party
North Antrim,John Turnley,Social Democratic and Labour Party
North Antrim,Hugh Wilson,Alliance Party of Northern Ireland
North Antrim,William Wright,VUPP
North Down,John Brooke,Unionist Party of Northern Ireland
North Down,George Green,Vanguard Unionist Progressive Party
North Down,James Kilfedder,Ulster Unionist Party
North Down,Bertie McConnell,Alliance Party of Northern Ireland
North Down,Charles Mulholland,Alliance Party of Northern Ireland
North Down,Charles Poots,Democratic Unionist Party
North Down,John Taylor,Ulster Unionist Party
South Antrim,Austin Ardill,Ulster Unionist Party
South Antrim,William Beattie,Democratic Unionist Party
South Antrim,Anne Dickson,Unionist Party of Northern Ireland
South Antrim,Stewart Dunlop,Democratic Unionist Party
South Antrim,Charles Kinahan,Alliance Party of Northern Ireland
South Antrim,Kennedy Lindsay,Vanguard Unionist Progressive Party
South Antrim,George Morrison,Vanguard Unionist Progressive Party
South Antrim,Vincent McCloskey,Social Democratic and Labour Party
South Down,Peter Brush,Ulster Unionist Party
South Down,Brian Faulkner,Unionist Party of Northern Ireland
South Down,Frank Feely,Social Democratic and Labour Party
South Down,Cecil Harvey,Vanguard Unionist Progressive Party
South Down,Herbert Heslip,Ulster Unionist Party
South Down,Eddie McGrady,Social Democratic and Labour Party
South Down,Patrick O'Donoghue,Social Democratic and Labour Party
