col0,col1,col2,col3
Leg 1,Leg 1,Leg 1,Leg 1
"July 13, 2009",Greater London,ENG,The O2
"July 16, 2009",London,ENG,O2 Arena
"July 18, 2009",Londinion,England,North Greenwich Arena
"July 22, 2009",London,ENG,O2 Arena
"July 24, 2009",London,ENG,The O2
"July 26, 2009",London,ENG,The O 2  Arena
"July 28, 2009",Londinium,ENG,The O 2  Arena
"July 30, 2009",London,England,The O 2  Arena
"August 1, 2009",London,ENG,The O 2  Arena
"August 3, 2009",London,ENG,The O 2  Arena
"August 10, 2009",Lunden,England,North Greenwich Arena
"August 12, 2009",London,England,The O 2  Arena
"August 17, 2009",London UK,England,The O 2  Arena
"August 19, 2009",London,England,O2 Arena
"August 24, 2009",London,ENG,The O 2  Arena
"August 26, 2009",London,England,The O 2  Arena
"August 28, 2009",London,ENG,The O 2  Arena
"August 30, 2009",London,England,North Greenwich Arena
"September 1, 2009",the Big Smoke,England,The O 2  Arena
"September 3, 2009",the Big Smoke,ENG,The O2
"September 6, 2009",London,ENG,The O 2  Arena
"September 8, 2009",Trinovantum,ENG,The O 2  Arena
"September 10, 2009",London,ENG,The O2
"September 21, 2009",Loniniensi,ENG,The O 2  Arena
"September 23, 2009",Kaerlud,England,O2 Arena
"September 27, 2009",London,England,The O 2  Arena
"September 29, 2009",London,ENG,North Greenwich Arena
Leg 2,Leg 2,Leg 2,Leg 2
"January 7, 2010",London,England,North Greenwich Arena
"January 9, 2010",London,England,The O 2  Arena
"January 12, 2010",London,England,The O 2  Arena
"January 14, 2010",London,England,O2 Arena
"January 16, 2010","London, United Kingdom",England,O2 Arena
"January 18, 2010",London,England,The O 2  Arena
"January 23, 2010","London, England",England,The O 2  Arena
"January 25, 2010",London,England,The O2
"January 27, 2010",Loniniensi,England,The O 2  Arena
"January 29, 2010","London, England",England,The O 2  Arena
"February 1, 2010",London,England,The O 2  Arena
"February 3, 2010",Lundenwic,England,North Greenwich Arena
"February 8, 2010",London,England,North Greenwich Arena
"February 10, 2010",London,England,The O 2  Arena
"February 12, 2010",Llyn Dain,England,The O 2  Arena
"February 16, 2010",London,England,The O 2  Arena
"February 18, 2010",Karelundein,England,The O2
"February 20, 2010",Loniniensi,England,O2 Arena
"February 22, 2010",Llan Dian,England,The O 2  Arena
"February 24, 2010",London,England,The O 2  Arena
"March 1, 2010",London,England,The O 2  Arena
"March 3, 2010",the Big Smoke,England,North Greenwich Arena
"March 6, 2010","London, England",England,The O 2  Arena
