col0,col1
Buenos Aires,PRO
Province of Buenos Aires,Federal Unity and Equity
Buenos Aires,PRO
Province of Buenos Aires,Frente de Todos
Buenos Aires,Frente de Todos
Buenos Aires,PRO
Province of Buenos Aires,Civic Coalition
Province of Buenos Aires,Civic Coalition
Buenos Aires,Frente de Todos
Buenos Aires,Frente de Todos
Province of Buenos Aires,Frente de Todos
Buenos Aires,UCR
Province of Buenos Aires,PRO
Buenos Aires,Civic Coalition
Province of Buenos Aires,Socialist Left-Left Front
Buenos Aires,Frente de Todos
Buenos Aires,Frente de Todos
Province of Buenos Aires,PRO
Buenos Aires,UCR
Buenos Aires,Frente de Todos
Buenos Aires,PRO
Buenos Aires,PRO
Buenos Aires,UCR
Buenos Aires,Frente de Todos
Buenos Aires,Frente de Todos
Buenos Aires,Federal Consensus
Province of Buenos Aires,Socialist Left-Left Front
Buenos Aires,Frente de Todos
Buenos Aires,Frente de Todos
Province of Buenos Aires,Frente de Todos
Buenos Aires,Frente de Todos
Buenos Aires,Frente de Todos
Province of Buenos Aires,Frente de Todos
Buenos Aires,PRO
Province of Buenos Aires,Frente de Todos
City of Buenos Aires,UCR
City of Buenos Aires,Frente de Todos
City of Buenos Aires,UCR
City of Buenos Aires,PRO
City of Buenos Aires,PRO
City of Buenos Aires,Frente de Todos
City of Buenos Aires,PRO
City of Buenos Aires,Civic Coalition
City of Buenos Aires,Frente de Todos
City of Buenos Aires,Civic Coalition
City of Buenos Aires,PRO
City of Buenos Aires,PRO
City of Buenos Aires,UCR
Catamarca,Civic and Social Front of Catamarca
Catamarca,Frente de Todos
Catamarca,Frente de Todos
Chaco,UCR
Chaco,Frente de Todos
Chaco,Frente de Todos
Chaco,Civic Coalition
Chubut,UCR
Chubut,Frente de Todos
Córdoba,UCR
Córdoba,PRO
Córdoba,UCR
Córdoba,Frente de Todos
Córdoba,Federal Córdoba
Córdoba,PRO
Córdoba,Federal Córdoba
Córdoba,UCR
Córdoba,Federal Córdoba
Corrientes,PRO
Corrientes,UCR
Corrientes,Frente de Todos
Entre Ríos,UCR
Entre Ríos,Frente de Todos
Entre Ríos,PRO
Entre Ríos,Frente de Todos
Entre Ríos,UCR
Formosa,UCR
Formosa,Frente de Todos
Jujuy,UCR
Jujuy,Frente de Todos
Jujuy,PRO
La Pampa,Frente de Todos
La Pampa,PRO
La Pampa,Frente de Todos
La Rioja,Frente de Todos
La Rioja,PRO
Mendoza,Frente de Todos
Mendoza,UCR
Mendoza,UCR
Mendoza,Federal Unity and Equity
Mendoza,UCR
Misiones,Misiones Front for Concord
Misiones,UCR
Misiones,PRO
Misiones,Misiones Front for Concord
Neuquén,Neuquén People's Movement
Neuquén,PRO
Neuquén,Frente de Todos
Río Negro,UCR
Río Negro,Frente de Todos
Salta,Frente de Todos
Salta,PRO
Salta,Justicialist
San Juan,Frente de Todos
San Juan,PRO
San Juan,Frente de Todos
San Luis,Frente de Todos
San Luis,UCR
San Luis,Frente de Todos
Santa Cruz,Federal Action
Santa Cruz,UCR
Santa Cruz,Frente de Todos
Santa Fe,Frente de Todos
Santa Fe,"Progressive, Civic and Social Front"
Santa Fe,UCR
Santa Fe,Frente de Todos
Santa Fe,PRO
Santa Fe,Civic Coalition
Santa Fe,Frente de Todos
Santa Fe,PRO
Santiago del Estero,Frente de Todos
Santiago del Estero,Frente de Todos
Santiago del Estero,Frente de Todos
Tierra del Fuego,PRO
Tierra del Fuego,Frente de Todos
Tucumán,Party for Social Justice
Tucumán,UCR
Tucumán,Frente de Todos
Tucumán,Frente de Todos
