col0,col1
:Category:Miscellany to be merged,72
:Category:Wikipedia Student Program,31
:Category:Single chart making named ref,13
:Category:Track variant DoB,3
:Category:Wikipedia editing aids,3
:Category:16th The Queen's Lancers officers,2
:Category:1870 births,2
:Category:1963 deaths,2
:Category:19th-century Irish people,2
":Category:Academics of the Staff College, Camberley",2
:Category:British Army cavalry generals of World War I,2
:Category:British Army generals,2
:Category:British Army personnel of the Russian Civil War,2
:Category:British Army personnel of the Second Boer War,2
:Category:British Home Guard officers,2
:Category:British military personnel of the Tirah campaign,2
:Category:British people in colonial India,2
:Category:Burials in Surrey,2
:Category:Gough family,2
":Category:Graduates of the Royal Military College, Sandhurst",2
:Category:Irish generals,2
:Category:Irish officers in the British Army,2
:Category:Irish people of World War I,2
:Category:Knights Commander of the Royal Victorian Order,2
:Category:Knights Grand Cross of the Order of St Michael and St George,2
:Category:Knights Grand Cross of the Order of the Bath,2
:Category:Liberal Party (UK) parliamentary candidates,2
:Category:Military operations of World War I involving chemical weapons,2
:Category:Military personnel from London,2
:Category:People educated at Eton College,2
:Category:People from County Waterford,2
:Category:People of Anglo-Irish descent,2
:Category:People of the Estonian War of Independence,2
:Category:Track variant DoD,2
:Category:1676 in Denmark,1
:Category:1676 in Sweden,1
:Category:1931 births,1
:Category:1981 establishments,1
:Category:1983 establishments in Canada,1
:Category:2012 establishments in Romania,1
:Category:2013 deaths,1
:Category:2019 animal births,1
:Category:2020s in the United Kingdom,1
:Category:2024 beauty pageants,1
:Category:2024 compilation albums,1
:Category:2024 in Venezuela,1
:Category:2025 establishments,1
:Category:2025 in television,1
:Category:2025 television series debuts,1
:Category:2025 works,1
:Category:American football teams established in 2012,1
:Category:American football teams in Romania,1
:Category:Animals on the Internet,1
:Category:Battles involving Denmark,1
:Category:Battles involving Sweden,1
:Category:Buildings and structures in Samsun Province,1
:Category:Canadian youth parliaments,1
:Category:Community schools in Northamptonshire,1
:Category:Companies of Thailand,1
:Category:Conflicts in 1676,1
:Category:Education in Northamptonshire,1
:Category:Educational institutions established in 2019,1
:Category:English Spiritual Medium,1
:Category:Errors reported by Module String,1
:Category:Experimental music,1
:Category:Extinct Languages,1
:Category:F4 tornadoes,1
:Category:Female mammals,1
:Category:Hadith,1
:Category:Illyria,1
:Category:Inca mythology,1
:Category:Indian lawyers,1
:Category:Individual animals in the Philipines,1
:Category:Individual cats,1
:Category:Islamic jurisprudence,1
:Category:Islamic mysticism,1
:Category:Islamic theology,1
:Category:Items pending permission,1
:Category:Items pending permission as of June 2024,1
:Category:Items pending permission by date,1
:Category:Languages,1
:Category:Legal activists,1
:Category:Lists based on Wikidata,1
:Category:Lists of American drama television series characters,1
:Category:Lists of life peerages,1
:Category:Mass media franchises introduced in 2025,1
:Category:Mayors of Cairns,1
:Category:Mayors of places in Queensland,1
:Category:Miss Venezuela,1
:Category:Multi-academy trusts,1
:Category:Neptune albums,1
:Category:New wave compilation albums,1
:Category:Official website not in Wikidata,1
:Category:Origin myths,1
:Category:People from Anantapur district,1
:Category:People from the Northern Territory,1
:Category:Politics of Western Canada,1
:Category:Populated places in Sudhanoti District,1
:Category:Primary schools in Northamptonshire,1
:Category:Private schools in Thailand,1
:Category:Psychic,1
:Category:Quran,1
:Category:Recurring events established in 1983,1
:Category:Related to Ulterior Motives,1
:Category:Requested RD1 redactions,1
:Category:Restricted titles (illegal characters),1
:Category:Scanian War,1
:Category:Spiritual Healer,1
:Category:Subscription required using via,1
:Category:Synth-pop compilation albums,1
:Category:Tornadoes in Canada,1
:Category:Tornadoes of 2023,1
:Category:Vezirköprü,1
:Category:Wazifa,1
:Category:Western Canada,1
:Category:WikiProject Kerala,1
:Category:Wikipedia,1
:Category:Women mayors of places in Queensland,1
