col0,col1
1,"Carriage of Goods by Sea Act, 1986"
2,"International Convention for the Prevention of Pollution from Ships Act, 1986 (before 1996)    Marine Pollution (Prevention of Pollution from Ships) Act, 1986 (after 1996)"
3,"Universities and Technikons for Blacks, Tertiary Education (Education and Training) and Education and Training Amendment Act, 1986"
4,"Convention on Agency in the International Sale of Goods Act, 1986"
5,"Maintenance and Promotion of Competition Amendment Act, 1986"
6,"Part Appropriation Act, 1986"
7,"Post Office Amendment Act, 1986"
8,"National Study Loans and Bursaries Act Repeal Act, 1986"
10,"National Policy for General Education Affairs Amendment Act, 1986"
11,"War Graves and National Monuments Amendment Act, 1986"
12,"Liquor Amendment Act, 1986"
13,"Part Appropriation Act (House of Assembly), 1986"
14,"Part Appropriation Act (House of Representatives), 1986"
15,"Part Appropriation Act (House of Delegates), 1986"
16,"Additional Post Office Appropriation Act, 1986"
17,"Additional Appropriation Act, 1986"
18,"National Welfare Amendment Act (House of Representatives), 1986"
19,"Additional Appropriation Act (House of Representatives), 1986"
20,"Additional Appropriation Act (House of Delegates), 1986"
21,"Additional Appropriation Act (House of Assembly), 1986"
22,"Public Service Amendment Act, 1986"
23,"South African Tourist Corporation Amendment Act, 1986"
24,"Wattle Bark Industry Amendment Act, 1986"
25,"Statistics Amendment Act, 1986"
26,"Transport Services Appropriation Act, 1986"
27,"Unemployment Insurance Amendment Act, 1986"
28,"Post Office Appropriation Act, 1986"
29,"Economic Co-operation Promotion Loan Fund Amendment Act, 1986"
30,"Unemployment Insurance Second Amendment Act, 1986"
31,"Companies Amendment Act, 1986"
32,"Stock Theft Amendment Act, 1986"
33,"Criminal Procedure Amendment Act, 1986"
34,"Special Courts for Blacks Abolition Act, 1986"
35,"Administration of Estates Amendment Act, 1986"
36,"Justices of the Peace and Commissioners of Oaths Amendment Act, 1986"
37,"Professional Land Surveyors' and Technical Surveyors' Amendment Act, 1986"
38,"Close Corporations Amendment Act, 1986"
39,"Copyright Amendment Act, 1986"
40,"Estate Agents Amendment Act, 1986"
41,"Marriages, Births and Deaths Amendment Act, 1986"
42,"Limitation and Disclosure of Finance Charges Amendment Act, 1986"
43,"National Parks Amendment Act, 1986"
44,"Patents Amendment Act, 1986"
45,"Public Accountants' and Auditors' Amendment Act, 1986"
46,"South African Transport Services Amendment Act, 1986"
47,"Agricultural Pests Amendment Act, 1986"
48,"Community Development Amendment Act, 1986"
49,"Housing Amendment Act, 1986"
50,"Financial Institutions Amendment Act, 1986"
51,"Appropriation Act (House of Assembly), 1986"
52,"Customs and Excise Amendment Act, 1986"
53,"Matters concerning Admission to and Residence in the Republic Amendment Act, 1986"
54,"Electricity Amendment Act, 1986"
55,"Appropriation Act (House of Delegates), 1986"
56,"Diamonds Act, 1986"
57,"Laws on Development Aid Amendment Act, 1986"
58,"Black Local Authorities Amendment Act, 1986"
59,"Broadcasting Amendment Act, 1986"
60,"Publications Amendment Act, 1986"
61,"Appropriation Act (House of Representatives), 1986"
62,"Precious Stones Amendment Act, 1986"
63,"Appropriation Act, 1986"
64,"Payment of Members of Parliament Amendment Act, 1986"
65,"Income Tax Act, 1986"
66,"Internal Security Amendment Act, 1986"
67,"Public Safety Amendment Act, 1986"
68,"Abolition of Influx Control Act, 1986"
69,"Provincial Government Act, 1986"
70,"Sales Tax Amendment Act, 1986"
71,"Revenue Laws Amendment Act, 1986"
72,"Identification Act, 1986"
73,"Restoration of South African Citizenship Act, 1986"
74,"Black Communities Development Amendment Act, 1986"
75,"Abolition of Development Bodies Act, 1986"
76,"Judges' Remuneration Amendment Act, 1986"
77,"Finance Act, 1986"
78,"Regional Services Councils Amendment Act, 1986"
79,"Promotion of Local Government Affairs Amendment Act, 1986"
80,"Joint Executive Authority for KwaZulu and Natal Act, 1986"
81,"Mutual Building Societies Amendment Act, 1986"
82,"Building Societies Act, 1986"
83,"Transfer of the South African Railways Police Force to the South African Police Act, 1986"
84,"Motor Vehicle Accidents Act, 1986"
85,"South African Certification Council Act, 1986"
86,"Universities Amendment Act, 1986"
87,"Temporary Removal of Restrictions on Economic Activities Act, 1986"
88,"Certification Council for Technikon Education Act, 1986"
89,"Technikons (National Education) Amendment Act, 1986"
90,"Sheriffs Act, 1986"
91,"Matrimonial Property Amendment Act, 1986"
92,"Small Claims Courts Amendment Act, 1986"
93,"Land Bank Amendment Act, 1986"
94,"South African Mint and Coinage Amendment Act, 1986"
95,"Sectional Titles Act, 1986"
96,"Remuneration of Town Clerks Amendment Act, 1986"
97,"Transfer of Powers and Duties of the State President Act, 1986"
98,"Probation Services Act (House of Assembly), 1986"
99,"Rhodes University (Private) Amendment Act, 1986 (House of Assembly)"
100,"Education Amendment Act (House of Delegates), 1986"
101,"Abuse of Dependence-producing Substances and Rehabilitation Centres Amendment Act, 1986"
102,"Pensions (Supplementary) Act (House of Assembly), 1986"
103,"National Education Policy Amendment Act (House of Assembly), 1986"
104,"Private Schools Act (House of Assembly), 1986"
105,"Laws on Development Aid Second Amendment Act, 1986"
106,"Pension Laws Amendment Act, 1986"
107,"Board of Trade and Industry Act, 1986 (before 1992)    Board on Tariffs and Trade Act, 1986 (after 1992)"
108,"Taxation Laws Amendment Act, 1986"
109,"Pensions (Supplementary) Act, 1986"
110,"Water Amendment Act, 1986"
111,"National Parks Second Amendment Act, 1986"
112,"Borders of Particular States Extension Amendment Act, 1986"
