col0,col1,col2
15,Finland,4
20,Finland,4
33 D,Finland,3
80,Brazil,4
205,Finland,3
255,Finland,3
305,Finland,3
355,Finland,3
359 D,Finland,3
361 D,Finland,3
365,Finland,3
405,Finland,3
455,Finland,3
465,Finland,3
500,Finland,3
502,Finland,3
502 S,Finland,
504,Finland,
505 Power Plus,Finland,
504,Finland,3
555,Finland,3
565,Finland,3
602,Finland,3
602 Turbo,Finland,3
604,Finland,3
604 Turbo,Finland,3
605,Finland,3
605 Power Plus,Finland,3
655 Power Plus,Finland,
655T Power Plus,Finland,
665,Finland,4
604 T,Finland,
700,Finland,4
700 Mk2,Finland,4
702,Finland,4
702 (B-moottorillinen),Finland,
702 S,Finland,
703,Finland,
705 Power Plus,Finland,
755 Power Plus,Finland,
802,Finland,
803,Finland,
805 Power Plus,Finland,
855 Power Plus,Finland,
864,Finland,
865,Finland,4
900,Finland,4
903,Finland,4
905 Power Plus,Finland,
1100,Finland,4
1102,Finland,
1103,Finland,
1203,Finland,
1502,Finland,6
4035 P,Finland,
6000,Finland,
6100,Finland,
6200,Finland,
6300,Finland,4
6400,Finland,4
6600,Finland,
6800,Finland,
6900,Finland,
8000,Finland,
8050,Finland,
8100,Finland,
8100 TS,Finland,
8150,Finland,6
8200,Finland,
8350,Finland,
8400,Finland,6
8450,Finland,6
8550,Finland,6
8600,Finland,6
8750,Finland,6
8800,Finland,6
8850,Finland,6
8950,Finland,6
