col0,col1,col2,col3
2002,(Oh No) What You Got,Justin Timberlake,Justified
2002,Cry Me a River,Justin Timberlake,Justified
2002,(And She Said) Take Me Now,Justin Timberlake,Justified
2002,Right for Me,Justin Ran,Justified
2003,Jimmy Mathis,Bubba Sparxxx,Deliverance
2003,Comin' Round,Bubba Sparxxx,Deliverance
2003,Nowhere,Bubba Sparxxx,Deliverance
2003,Overcome,Bubba Sparxxx,Deliverance
2003,Warrant Interlude,Bubba Sparxxx,Deliverance
2003,Warrant,Bubba Sparxxx,Deliverance
2003,Deliverance,Bubba Sparxxx,Deliverance
2003,Hootnanny,Bubba Sparxxx,Deliverance
2003,Take a Load Off,Bubba Sparxxx,Deliverance
2003,My Tone,Bubba Sparxxx,Deliverance
2004,I'm So Fly,Lloyd Banks,The Hunger for More
2004,Exodus '04,Hikaru Utada,Exodus
2004,Let Me Give You My Love,Hikaru Utada,Exodus
2005,Wait a Minute,Pussycat Dolls,PCD
2006,Afraid,Nelly Furtado,Loose
2006,Maneater,Nelly Furtado,Loose
2006,Promiscuous,Nelly Furtado,Loose
2006,Glow,Nelly Furtado,Loose
2006,No Hay Igual,Nelly Furtado,Loose
2006,Do It,Nelly Furtado,Loose
2006,Wait for You,Nelly Furtado,Loose
2006,All Good Things (Come to an End),Nelly Furtado,Loose
2006,FutureSex/LoveSound,Justin Timberlake,FutureSex/LoveSounds
2006,SexyBack,Justin Timberlake,FutureSex/LoveSounds
2006,Sexy Ladies/Let Me Talk to You (Prelude),Justin Randall Timberlake,FutureSex/LoveSounds
2006,My Love,Justin Ran,FutureSex/LoveSounds
2006,LoveStoned/I Think She Knows (Interlude),Justin Timberlake,FutureSex/LoveSounds
2006,What Goes Around... Comes Around,Justin Timberlake,FutureSex/LoveSounds
2006,Chop Me Up,Justin Timberlake,FutureSex/LoveSounds
2006,Summer Love/Set the Mood (Prelude),Justin Ran,FutureSex/LoveSounds
2006,Until the End of Time,Justin Timberlake,FutureSex/LoveSounds
2006,Losing My Way,Justin Timberlake,FutureSex/LoveSounds
2007,Sell Me Candy,Rihanna,Good Girl Gone Bad
2007,Lemme Get That,Rihanna,Good Girl Gone Bad
2007,Rehab,Rihanna,Good Girl Gone Bad
2007,Ooh Ooh Baby,Britney Spears,Blackout
2008,4 Minutes,Madonna,Hard Candy
2008,Miles Away,Madonna,Hard Candy
2008,Dance 2night,Madonna,Hard Candy
2008,Devil Wouldn't Recognize You,Madonna,Hard Candy
2008,Voices,Madonna,Hard Candy
2008,Return the Favor,Keri Hilson,In a Perfect World…
2008,Where Did He Go,Keri Hilson,In a Perfect World…
2008,Magic,Pussycat Dolls,Doll Domination
2008,Halo,Pussycat Dolls,Doll Domination
2008,In Person,Pussycat Dolls,Doll Domination
2008,Whatchamacallit,Pussycat Dolls,Doll Domination
2009,Off That,Jay-Z,The Blueprint 3
