col0,col1,col2
1955-56 NCAA men's basketball season,Temple,PG
1956-57,Temple bball,PG
1957-58,Temple,PG
1958-59,Saint Joseph's,PF
1959-60,Temple,PG
1960-61,Temple University Owls basketball,SG / PG
1961-62,Villanova,SG / PG
1962-63,Villanova,SG
1962-63,Saint Joseph's,SG
1963-64,Saint Joseph's,SG
1963-64,Villanova,SG
1964-65,Villanova,PF
1965-66,Villanova,SG
1966-67,Saint Joseph's,SG / SF
1967-68,Villanova,SG
1968-69,La Salle,PF / C
1968-69,Villanova,C
1969-70,La Salle,PF / C
1970-71,La Salle,PF / C
1971-72,Penn,SF
1971-72,Villanova,SG
1972-73,Villanova,SG / PG
1973-74,Penn,four
1974-75,Penn,four
1975-76,La Salle,SG
1976-77,Penn,SF
1977-78,La Salle,SF / PF
1978-79,Penn,SG
1978-79,Temple,SG / SF
1979-80,La Salle,SF / PF
1980-81,Villanova,PF
1981-82,Saint Joseph's,SF
1981-82,Villanova,four
1982-83,Villanova,PF
1982-83,Temple,SG / PG
1983-84,La Salle,SG
1984-85,Villanova,four
1985-86,Villanova,SG / SF
1986-87,Temple,SG
1987-88,La Salle,four
1988-89,La Salle,PF
1989-90,La Salle,four
1990-91,Temple,SG
1991-92,La Salle,PG / SG
1992-93,Temple,SG
1993-94,Temple University men's basketball,SG
1994-95,Villanova,SG
1995-96,Villanova,SG
1996-97,Saint Joseph's,PG / SG
1997-98,Saint Joseph's,PG / SG
1998-99,Temple men's bball,PG
1999-00,Temple,PG
2000-01,Saint Joseph's,SG
2001-02,Temple bball,PG / SG
2002-03,Saint Joseph's,PG
2003-04,Saint Joseph's,PG
2004-05,Saint Joseph's,SG / SF
2005-06,Villanova,SG
2006-07,Penn,PG
2007-08,Saint Joseph's,SF / SG
2007-08,Temple,four
2008-09,Saint Joseph's,SF
2009-10,Villanova,PG / SG
2010-11,Temple,PF / C
2011-12,Penn,PG
2012-13,Temple,SG
2013-14,Villanova,SG
2014-15,Villanova,SG
2015-16,Saint Joseph's,SF
2016-17,Villanova,SG
2017-18,Villanova,PG
2018-19,Villanova,PG
2019-20,Villanova,SF
2020-21,Villanova,PG
2021-22,Villanova,PG
2022-23,Penn,SG
2023-24,Villanova,PF
