col0,col1,col2,col3
1990   (42nd),Tracey Ullman McKeown,The Best of the Tracey Ullman Show,FOX
1990   (42nd),Dana Carvey,Saturday Night Live,National Broadcasting Company
1990   (42nd),William Edward Crystal,Billy Crystal: Midnight Train to Moscow,HBO Family
1990   (42nd),Julie Kavner,The Tracey Ullman Show,FOX
1990   (42nd),Angela Lansbury,The 43rd Annual Tony Awards,CBS
1991   (43rd),Billy Crystal,The 63rd Annual Academy Awards,ABC
1991   (43rd),Dana Carvey,Saturday Night Live,NBC
1991   (43rd),Harry Connick Jr.,Swinging Out with Harry (Great Performances),PBS
1991   (43rd),Damon Wayans,In Living Color,FOX
1991   (43rd),Keenen Ivory Wayans,In Living Color,Fox
1992   (44th),Bette Midler,The Tonight Show Starring Johnny Carson,National Broadcasting Company
1992   (44th),George Carlin,George Carlin Live at Paramount: Jammin' in New York,HBO Family
1992   (44th),Dana Carvey,Saturday Night Live,NBC
1992   (44th),Natalie Cole,"Unforgettable, with Love: Natalie Cole Sings the Songs of Nat King Cole (Great Performances)",PBS
1992   (44th),Billy Crystal,The 64th Annual Academy Awards,ABC
1993   (45th),Dana Carvey,Saturday Night,NBC
1993   (45th),Cirque du Soleil,The Tonight Show with Jay Leno,NBC
1993   (45th),Billy Crystal,The 65th Annual Academy Awards,ABC
1993   (45th),Liza Minnelli,Liza Minnelli Live from Radio City Music Hall,PBS
1993   (45th),Lily Tomlin,The Search for Signs of Intelligent Life in the Universe,Showtime
1994   (46th),Tracey Ullman,Tracey Ullman Takes On New York,HBO
1994   (46th),Whoopi Goldberg,The 66th Annual Academy Awards,ABC
1994   (46th),Phil Hartman,Saturday Night Live,NBC
1994   (46th),Mike Myers,Saturday Night Live,NBC
1994   (46th),Lily Tomlin,Growing Up Funny,Lifetime
1995   (47th),Barbra Streisand,Barbra Streisand: The Concert,HBO Family
1995   (47th),Julie Andrews,The Sound of Julie Andrews,Disney
1995   (47th),Carol Burnett,"Men, Movies and Carol",CBS
1995   (47th),"Rosie O'Donnell In 1995, Dennis Miller was nominated for his HBO talkshow Dennis Miller Live. His nomination was belatedly rescinded after the Academy said it discovered rules do not allow the host of a variety or music series to be nominated for the same program if the host's name is in the title. Sixth place finisher Rosie O'Donnell was named as the replacement nominee.",Rosie O'Donnell Comedy Special,HBO
1995   (47th),Tracey Ullman,Women of the Night,HBO
1996   (48th),Tony Bennett,Tony Bennett Live by Request: A Valentine Special,A&E
1996   (48th),"Billy Crystal, Whoopi Goldberg and Robin Williams",Comic Relief VII,HBO Family
1996   (48th),Ellen DeGeneres,The 38th Annual Grammy Awards,CBS
1996   (48th),Whoopi Goldberg,The 68th Annual Academy Awards,NBC
1996   (48th),Tracey Ullman,The Best of Tracey Takes On...,HBO
1997   (49th),Bette Midler,Bette Midler: Diva Las Vegas,HBO
1997   (49th),George Carlin,George Carlin: 40 Years of Comedy,Home Box Office
1997   (49th),William Edward Crystal,The 69th Annual Academy Awards,ABC
1997   (49th),Bill Maher,Politically Incorrect with Bill Maher,ABC
1997   (49th),Tracey Ullman,Tracey Takes On...,HBO
1998   (50th),William Edward Crystal,The 70th Annual Academy Awards,ABC
1998   (50th),Garth Brooks,Garth: Live from Central Park,Home Box Office
1998   (50th),Michael Crawford,Michael Crawford in Concert,PBS
1998   (50th),Jay Leno,The Tonight Show with Jay Leno,NBC
1998   (50th),David Letterman,Late Show with David Letterman,CBS
1998   (50th),Tracey Ullman,Tracey Takes On...,Home Box Office
1999   (51st),John Leguizamo,John Leguizamo's Freak,HBO
1999   (51st),George Carlin,George Carlin: You Are All Diseased,HBO Family
1999   (51st),Dennis Miller,Dennis Miller Live,HBO
1999   (51st),Chris Rock,The Chris Rock Show,Home Box Office
1999   (51st),Tracey Ullman,Tracey Takes On...,Home Box Office
