col0,col1
Yaakov Jacques Amir,Alignment
Adiel Amorai,Alignment
Nava Arad,Alignment
Shoshana Arbeli-Almozlino,Alignment
Yitzhak Artzi,Alignment
Haim Bar-Lev,Alignment
Uzi Baram,Alignment
Dov Ben-Meir,Alignment
Abdulwahab Darawshe,Alignment
Simcha Dinitz,Alignment
Abba Eban,Alignment
Rafael Edri,Alignment
Elazar Granot,Alignment
Haika Grossman,Alignment
Mordechai Gur,Alignment
Menachem Hacohen,Alignment
Aharon Harel,Alignment
Michael Harish,Alignment
Shlomo Hillel,Alignment
Avraham Katz-Oz,Alignment
Yisrael Kessar,Alignment
David Libai,Alignment
Amnon Linn,Alignment
Aharon Nahmias,Alignment
Ora Namir,Alignment
Yitzhak Navon,Alignment
Aryeh Nehemkin,Alignment
Shimon Peres,Alignment
Yitzhak Peretz,Alignment
Yitzhak Rabin,Alignment
Haim Ramon,Alignment
Nahman Raz,Alignment
Yossi Sarid,Alignment
Amira Sartani,Alignment
Moshe Shahal,Alignment
Efraim Shalom,Alignment
Victor Shem-Tov,Alignment
Edna Solodar,Alignment
Eliyahu Speiser,Alignment
Yair Tzaban,Alignment
Ya'akov Tzur,Alignment
Muhammed Wattad,Alignment
Shevah Weiss,Alignment
Gad Yaacobi,Alignment
Moshe Arens,Likud
Yoram Aridor,Likud
Eliyahu Ben-Elissar,Likud
Meir Cohen-Avidov,Likud
Yigal Cohen-Orgad,Likud
Yigal Cohen,Likud
Haim Corfu,Likud
Michael Dekel,Likud
Sarah Doron,Likud
Michael Eitan,Likud
Ovadia Eli,Likud
Gideon Gadot,Likud
Miriam Glazer-Ta'asa,Likud
Pinchas Goldstein,Likud
Pesah Grupper,Likud
Moshe Katsav,Likud
Haim Kaufman,Likud
Eliezer Kulas,Likud
Uzi Landau,Likud
David Levy,Likud
Uriel Lynn,Likud
David Magen,Likud
Joshua Matza,Likud
Dan Meridor,Likud
Roni Milo,Likud
Yitzhak Moda'i,Likud
Amal Nasser el-Din,Likud
Moshe Nissim,Likud
Ehud Olmert,Likud
Gideon Patt,Likud
Michael Reisser,Likud
Yitzhak Seiger,Likud
Benny Shalita,Likud
Yitzhak Shamir,Likud
Avraham Sharir,Likud
Ariel Sharon,Likud
Meir Sheetrit,Likud
Dov Shilansky,Likud
Eliezer Shostak,Likud
Dan Tichon,Likud
Ariel Weinstein,Likud
Rafael Eitan,Tehiya
Geula Cohen,Tehiya
Yuval Ne'eman,Tehiya
Gershon Shafat,Tehiya
Eliezer Waldman,Tehiya
Yosef Burg,National Religious Party
David Danino,National Religious Party
Zevulun Hammer,National Religious Party
Avner Shaki,National Religious Party
Charlie Biton,Hadash
Tawfik Toubi,Hadash
Meir Vilner,Hadash
Tawfiq Ziad,Hadash
Yitzhak Peretz,Shas
Rafael Pinhasi,Shas
Ya'akov Yosef,Shas
Shimon Ben-Shlomo,Shas
Zeidan Atashi,Shinui
Amnon Rubinstein,Shinui
Mordechai Virshubski,Shinui
Shulamit Aloni,Ratz
Mordechai Bar-On,Ratz
Ran Cohen,Ratz
Shlomo Amar,Yahad
Binyamin Ben-Eliezer,Yahad
Ezer Weizman,Yahad
Mohammed Miari,Progressive List for Peace
Mattityahu Peled,Progressive List for Peace
Menachem Porush,Agudat Yisrael
Avraham Yosef Shapira,Agudat Yisrael
Haim Drukman,Morasha
Avraham Verdiger,Morasha
Meir Kahane,Kach
Aharon Abuhatzira,Tami
Yigal Hurvitz,Ometz
